ID,Book,chapter,scene,speaker1,speaker2,n_turns,start_dialogue,end_dialogue,words_intervened,name_changes,other_changes,text,comments,translation needs to be checked,random selection,NORSK OVERSETTELSE,SIDETALL I NORSK OVERS.,NORSK 2,correction
AK_45,AK,III/10,29,Darya Alexandrovna,Levin,9,,,,,,"“What makes you suppose I know?”“Because everybody knows it....”“That’s just where you are mistaken; I did not know it, though I had guessed it was so.”“Well, now you know it.”“All I knew was that something had happened that made her dreadfully miserable, and that she begged me never to speak of it. And if she would not tell me, she would certainly not speak of it to anyone else. But what did pass between you? Tell me.”“I have told you.”“When was it?”“When I was at their house the last time.”“Do you know that,” said Darya Alexandrovna, “I am awfully, awfully sorry for her. You suffer only from pride....”
 “Perhaps so,” said Levin, “but....”","NB - uoverensstemmelse i pronomen; ""their"" i orig. --> ""Dem"" (tiltale, høflig( i oversettelse ?",,,"""Hvorfor tror De at jeg vet det?"" ""Fordi alle vet det."" ""Nei, der tar De sandelig feil; jeg visste det ikke, skjønt jeg gjettet meg jo til det."" ""Så! Ja, nå vet De det i alle fall."" ""Jeg visste bare at det var et eller annet som pinte henne forferdelig, noe hun ba meg aldri snakke om. Og når hun ikke har sagt noe til meg, har hun ikke sagt noe til noen. Men hvordan gikk det med Dem? Fortell meg det."" ""Jeg har fortalt hvordan det gikk."" ""Når?"" ""Siste gang jeg var hos Dem."" ""Men vet De hva, jeg skal fortelle Dem noe,"" sa Darja Aleksandrovna, ""jeg har så skrekkelig, skrekkelig ondt av henne. De lider bare for stolthetens skyld . . . "" ",42,"""Hvorfor tror De at jeg vet det?"" 
""Fordi alle vet det."" 
""Nei, der tar De sandelig feil; jeg visste det ikke, skjønt jeg gjettet meg jo til det."" 
""Så! Ja, nå vet De det i alle fall."" 
""Jeg visste bare at det var et eller annet som pinte henne forferdelig, noe hun ba meg aldri snakke om. Og når hun ikke har sagt noe til meg, har hun ikke sagt noe til noen. Men hvordan gikk det med Dem? Fortell meg det."" 
""Jeg har fortalt hvordan det gikk."" 
""Når?"" 
""Siste gang jeg var hos Dem."" 
""Men vet De hva, jeg skal fortelle Dem noe, jeg har så skrekkelig, skrekkelig ondt av henne. De lider bare for stolthetens skyld ... ""
",
AK_48,AK,III/18,31,Liza Merkalova,Anna,4,,,,,,"“Oh, I like it,” said Anna.“There, how do you manage never to be bored by things? It’s delightful to look at you. You’re alive, but I’m bored.”“How can you be bored? Why, you live in the liveliest set in Petersburg,” said Anna.“Possibly the people who are not of our set are even more bored; but we—I certainly—are not happy, but awfully, awfully bored.”",,,,"""Jo, jeg liker å spille krokket,"" sa Anna. ""Men hør, hva gjør De for ikke å kjede Dem? Bare man ser på Dem, blir man lys til sinns. De lever, jeg kjeder meg."" ""Hvordan kan De kjede Dem? De er jo det aller muntreste selskap i hele Petersburg,"" sa Anna ""Kan hende har de som ikek hører til vårt selskap, det enda kjedeligere; men vi, og ganske bestemt jeg, har det ikke morsomt, men skrekkelig, skrekkelig kjedelig."" ",77,"""Jo, jeg liker å spille krokket.""
""Men hør, hva gjør De for ikke å kjede Dem? Bare man ser på Dem, blir man lys til sinns. De lever, jeg kjeder meg."" 
""Hvordan kan De kjede Dem? De er jo det aller muntreste selskap i hele Petersburg.""
""Kan hende har de som ikke hører til vårt selskap, det enda kjedeligere; men vi, og ganske bestemt jeg, har det ikke morsomt, men skrekkelig, skrekkelig kjedelig.""
",
AK_51,AK,III/32,34,Nikolay (Levin's brother),Levin,3,,,,,,"“You’ve never had, and never have, convictions; all you want is to please your vanity.”“Oh, very well; then let me alone!”“And I will let you alone! and it’s high time I did, and go to the devil with you! and I’m very sorry I ever came!”",,,,"""Du har ingen overbevisning og har ikke hatt noen heller, du vil bare tilfredsstille din egenkjærlighet."" ""Vel, utmerket, men la meg så få fred!"" ""Fred skal du få! Det har vært på tide lenge, fanden ta deg! Og jeg beklager så meget at jeg kom!""",135,"""Du har ingen overbevisning og har ikke hatt noen heller, du vil bare tilfredsstille din egenkjærlighet.""
""Vel, utmerket, men la meg så få fred!"" 
""Fred skal du få! Det har vært på tide lenge, fanden ta deg! Og jeg beklager så meget at jeg kom!""",
AK_55,AK,IV/11,38,Kitty,Levin,6,,,,,,"“Have you known him long?” asked Kitty.“Oh, everyone knows him!”“And I see you think he’s a horrid man?”“Not horrid, but nothing in him.”“Oh, you’re wrong! And you must give up thinking so directly!” said Kitty. “I used to have a very poor opinion of him too, but he, he’s an awfully nice and wonderfully good-hearted man. He has a heart of gold.”“How could you find out what sort of heart he has?”",,,,"""Har De kjent ham lenge?"" ""Hvem kjenner ikke ham?"" ""Og jeg ser at De tror han er et dårlig menneske?"" ""Ikke noe dårlig menneske, men et null."" ""Men det er ikke sant. Og De skulle skynde Dem å bli kvitt slike tanker!"" sa Kitty. ""Jeg hadde også svært så dårlig mening om ham, men han er det søteste og snilleste menneske på jorden. Han har et hjerte av gull."" ""Hvordan har så De lært hans hjerte å kjenne?""",180,"""Har De kjent ham lenge?"" 
""Hvem kjenner ikke ham?"" 
""Og jeg ser at De tror han er et dårlig menneske?"" 
""Ikke noe dårlig menneske, men et null."" 
""Men det er ikke sant. Og De skulle skynde Dem å bli kvitt slike tanker! Jeg hadde også svært så dårlig mening om ham, men han er det søteste og snilleste menneske på jorden. Han har et hjerte av gull."" 
""Hvordan har så De lært hans hjerte å kjenne?""
",
AK_56,AK,IV/14,39,Levin,Sergey Ivanovitch,3,,,,,,"“Where are you going?”“I’m going to a meeting.”“Well, I’ll come with you. May I?”",,,,"""Hvor skal du hen?"" ""Jeg skal på et møte."" ""Vel, da blir jeg med. Er det i orden?""",190,"""Hvor skal du hen?"" 
""Jeg skal på et møte."" 
""Vel, da blir jeg med. Er det i orden?""
",
AK_58,AK,IV/21,41,Anna,Stepan Arkadyevitch (Stiva),3,,,,,,"“No, Stiva,” she said,“I’m lost, lost! worse than lost! I can’t say yet that all is over; on the contrary, I feel that it’s not over. I’m an overstrained string that must snap. But it’s not ended yet ... and it will have a fearful end.”“No matter, we must let the string be loosened, little by little. There’s no position from which there is no way of escape.”“I have thought, and thought. Only one....”",,,,"""Nei, Stiva,"" sa hun. ""Jeg er fortapt, fortapt! Verre enn fortapt. Jeg er ikke fortapt ennå, jeg kan ikke si at alt er forbi, tvert imot føler jeg at det ikke er forbi. Jeg er som en spent streng som må briste. Men ennå er det ikke slutt . . . og det vil slutte med forferdelse."" ""Så, så, strengen kan vi slakke litt efter hvert. Det finnes ikke den situasjon hvor det ikke er noen utvei."" ""Jeg har tenkt og tenkt. Bare en . . . """,221-222,"""Nei, Stiva. Jeg er fortapt, fortapt! Verre enn fortapt. Jeg er ikke fortapt ennå, jeg kan ikke si at alt er forbi, tvert imot føler jeg at det ikke er forbi. Jeg er som en spent streng som må briste. Men ennå er det ikke slutt . . . og det vil slutte med forferdelse.""
""Så, så, strengen kan vi slakke litt efter hvert. Det finnes ikke den situasjon hvor det ikke er noen utvei."" 
""Jeg har tenkt og tenkt. Bare en . . . ""
",
AK_62,AK,V/16,44,Kitty,Levin,4,,,,,,"“Not at all. I don’t want anything. Where you can go, I can....”“Well, for one thing then, because this woman’s there whom you can’t meet.”“I don’t know and don’t care to know who’s there and what. I know that my husband’s brother is dying and my husband is going to him, and I go with my husband too....”“Kitty! Don’t get angry. But just think a little: this is a matter of such importance that I can’t bear to think that you should bring in a feeling of weakness, of dislike to being left alone. Come, you’ll be dull alone, so go and stay at Moscow a little.”",,,,"""Absolutt ikke. Jeg behøver ingen ting. Hvor du greier deg, greier jeg meg også . . . "" ""Vel, men så er det grunn nok at der finner du denne kvinnen som du ikke kan ha kontakt med."" ""Jeg vet ingen ting om hvem som er der og så videre, og ikke vil jeg vite det heller. Jeg vet at min manns bror skal dø og at min mann skal reise til ham, og at jeg skal reise sammen med min mann for å . . . "" ""Kitty! Bli ikke sint. Men du må huske på at denne saken er så viktig at det er vondt for meg å tenke på at du er svak, kvier deg for å være alene, og blander dette inn. Ja, det blir stusselig å være alene, ja, du får reise til Moskva.""",291,"""Absolutt ikke. Jeg behøver ingen ting. Hvor du greier deg, greier jeg meg også . . . "" 
""Vel, men så er det grunn nok at der finner du denne kvinnen som du ikke kan ha kontakt med."" 
""Jeg vet ingen ting om hvem som er der og så videre, og ikke vil jeg vite det heller. Jeg vet at min manns bror skal dø og at min mann skal reise til ham, og at jeg skal reise sammen med min mann for å . . . ""
""Kitty! Bli ikke sint. Men du må huske på at denne saken er så viktig at det er vondt for meg å tenke på at du er svak, kvier deg for å være alene, og blander dette inn. Ja, det blir stusselig å være alene, ja, du får reise til Moskva.""",
AK_6,AK,I/5,5,"Stepan Arkadyevitch
",Levin,4,,,,,,"“All right, then, let’s dine together.” “Dine together? But I have nothing very particular, only a few words to say, and a question I want to ask you, and we can have a talk afterwards.”“Well, say the few words, then, at once, and we’ll gossip after dinner.”“Well, it’s this,” said Levin; “but it’s of no importance, though.”",,,,"""Vel, så spiser vi middag sammen.""
""Middag? Men det er jo ikke noe spesielt om å gjøre, jeg må bare snakke et par ord med deg, spørre deg om en ting, og efterpå kan vi drøfte saken.""
""Så kom med disse ordene med en gang, så kan vi snakke sammen ved middagen.""
""Ordene er disse,"" sa Levin, ""forresten er det ikke noe spesielt.""",30,"""Vel, så spiser vi middag sammen.""
""Middag? Men det er jo ikke noe spesielt om å gjøre, jeg må bare snakke et par ord med deg, spørre deg om en ting, og efterpå kan vi drøfte saken.""
""Så kom med disse ordene med en gang, så kan vi snakke sammen ved middagen.""
""Ordene er disse forresten er det ikke noe spesielt.""",
AK_65,AK,V/26,46,Seryozha,A porter,5,,,,,,"“What do you say? Where?”“Korney took it to your papa. A fine plaything it must be too!”“How big? Like this?”“Rather small, but a fine thing.”“A book.”",,,,"""Hva er det du sier? Hvor? ""Kornej gikk inn til pappa med den. Det er nok en fin ting!"" ""Hvor stor? Sånn?"" ""Litt mindre, men den er fin."" ""En sånn bok?"" ",329,"""Hva er det du sier? Hvor?”
""Kornej gikk inn til pappa med den. Det er nok en fin ting!"" 
""Hvor stor? Sånn?"" 
""Litt mindre, men den er fin."" 
""En sånn bok?""",
AK_66,AK,V/27,47,Seryozha,Vassily Lukitch,5,,,,,,"“Vassily Lukitch, do you know what I prayed for tonight extra besides the regular things?”“That you might learn your lessons better?”“No.”“Toys?”“No. You’ll never guess. A splendid thing; but it’s a secret! When it comes to pass I’ll tell you. Can’t you guess!”",,,,"""Vasilij Lukitsj, vet De hva jeg har bedrt om ekstra, utenom det oppsatte?"" ""At De må bli en bedre elev?"" ""Nei."" ""Leker?"" ""Nei. De gjetter det ikke. Det er noe veldig fint, men det er hemmelig! Når jeg får det, skal jeg fortelle Dem det. De har ikke gjettet det?""",335,"""Vasilij Lukitsj, vet De hva jeg har bedt om ekstra, utenom det oppsatte?"" 
""At De må bli en bedre elev?"" 
""Nei.""
 ""Leker?"" 
""Nei. De gjetter det ikke. Det er noe veldig fint, men det er hemmelig! Når jeg får det, skal jeg fortelle Dem det. De har ikke gjettet det?""
",
AK_69,AK,V/33,50,Varya,Vronsky,6,,,,,,"“But what is it? I don’t know.”“What? you’ve not heard?”“You know I should be the last person to hear of it.”“There isn’t a more spiteful creature than that Madame Kartasova!”“But what did she do?”“My husband told me.... She has insulted Madame Karenina. Her husband began talking to her across the box, and Madame Kartasova made a scene. She said something aloud, he says, something insulting, and went away.”","check across the box in translation, [sic]???",,,"""Ja, men hva er det, da? Jeg vet ingen ting."" ""Hva, har du ikke hørt det?"" ""Du skjønner, jeg er den siste som får vite om det."" ""Finnes det noe mer ondskapsfullt vesen enn denne fru Kartasova?"" ""Men hva er det hun har gjort, da?"" ""Min mann har fortalt meg . . . Hun har fornærmet fru Karenina. Mannen hennes begynnte [sic] å snakke med henne fra sin losje, og hun stelte i stand en scene for ham. Hun skal ha sagt noe fornærmelig høyt og så gått sin vei."" ",360,"""Ja, men hva er det, da? Jeg vet ingen ting.""
""Hva, har du ikke hørt det?"" 
""Du skjønner, jeg er den siste som får vite om det.""
""Finnes det noe mer ondskapsfullt vesen enn denne fru Kartasova?"" 
""Men hva er det hun har gjort, da?"" 
""Min mann har fortalt meg . . . Hun har fornærmet fru Karenina. Mannen hennes begynnte [sic] å snakke med henne fra sin losje, og hun stelte i stand en scene for ham. Hun skal ha sagt noe fornærmelig høyt og så gått sin vei.""",
AK_75,AK,VI/11,54,Veslovsky,Levin,3,,,,,,"“No, excuse me, but if you consider this inequality is unjust, why is it you don’t act accordingly?...”“Well, I do act negatively on that idea, so far as not trying to increase the difference of position existing between him and me.”“No, excuse me, that’s a paradox.”",not checked by Anne,,,"""Nei, unnskyld meg, men mener du at denne ulikheten er urettferdig, hvorfor gjør du det da ikke? . . . "" ""Jeg gjør nok noe, det er bare negativt, altså at jeg ikke vil gjøre noe for å forstørre den forskjellen i min og hans stilling som alt er der."" ""Nei, du får ha meg unnskyldt, men dette er et paradoks.""",49,"""Nei, unnskyld meg, men mener du at denne ulikheten er urettferdig, hvorfor gjør du det da ikke? . . . ""
""Jeg gjør nok noe, det er bare negativt, altså at jeg ikke vil gjøre noe for å forstørre den forskjellen i min og hans stilling som alt er der."" 
""Nei, du får ha meg unnskyldt, men dette er et paradoks.""",
AK_77,AK,VI/14,56,Levin,Princess,6,,,,,,"“I know nothing about it, princess. Do as you think fit,” he said.“You must decide when you will move.”“I really don’t know. I know millions of children are born away from Moscow, and doctors ... why....”“But if so....”“Oh, no, as Kitty wishes.”“We can’t talk to Kitty about it! Do you want me to frighten her? Why, this spring Natalia Golitzina died from having an ignorant doctor.”",,,,"""Jeg vet ingen ting, fyrstinne. Gjør som De vil,"" sa han. ""Du må bestemme tid for flyttingen."" ""Jeg vet det rett og slett ikke. Jeg vet at det fødes millioner av barn uten Moskva og leger . . . hvorfor skal . . . "" ""Ja, er det slik . . . "" ""Nei vel, som Kitty vil."" ""Med Kitty går det ikke an å drøfte dette! Vil du kanskje at jeg skal skremme vettet av henne? Nå i vår døde Nathalie Golitsyna på grunn av en dårlig lege."" ",59,"""Jeg vet ingen ting, fyrstinne. Gjør som De vil."" 
""Du må bestemme tid for flyttingen."" 
""Jeg vet det rett og slett ikke. Jeg vet at det fødes millioner av barn uten Moskva og leger . . . hvorfor skal . . . "" 
""Ja, er det slik . . . "" 
""Nei vel, som Kitty vil."" 
""Med Kitty går det ikke an å drøfte dette! Vil du kanskje at jeg skal skremme vettet av henne? Nå i vår døde Nathalie Golitsyna på grunn av en dårlig lege.""",
AK_81,AK,VI/32,60,Anna,Vronsky,8,,,,,,"“It was all the truth.”“Oh, I don’t doubt it.”“Yes, you do doubt it. You are vexed, I see.”“Not for one moment. I’m only vexed, that’s true, that you seem somehow unwilling to admit that there are duties....”“The duty of going to a concert....”“But we won’t talk about it,” he said.“Why not talk about it?” she said.“I only meant to say that matters of real importance may turn up. Now, for instance, I shall have to go to Moscow to arrange about the house.... Oh, Anna, why are you so irritable? Don’t you know that I can’t live without you?”",,,,"""Det var sant alt sammen."" ""Ja, det tviler jeg ikke på."" ""Jo, du tviler. Du er misfornøyd, det ser jeg."" ""Ikke et øyeblikk. Jeg er bare misfornøyd, det er ant nok, fordi du liksom ikke vil innrømme at det finnes plikter . . . "" ""Plikter til å gå på konsert . . . "" ""Men la oss ikke snakke om det,"" sa han. ""Hvorfor ikke det da?"" sa hun. ""Jeg vil bare si at det kan komme absolutt nødvendige ting. Som når jeg nå må reise til Moskva for å ordne noe med huset . . . Uff, Anna, hvorfor er du så irritabel? Vet du kanskje ikke at jeg ikke kan leve uten deg?""",136,"""Det var sant alt sammen."" 
""Ja, det tviler jeg ikke på."" 
""Jo, du tviler. Du er misfornøyd, det ser jeg."" 
""Ikke et øyeblikk. Jeg er bare misfornøyd, det er ant nok, fordi du liksom ikke vil innrømme at det finnes plikter . . . "" 
""Plikter til å gå på konsert . . . "" 
""Men la oss ikke snakke om det.""
""Hvorfor ikke det da?"" 
""Jeg vil bare si at det kan komme absolutt nødvendige ting. Som når jeg nå må reise til Moskva for å ordne noe med huset . . . Uff, Anna, hvorfor er du så irritabel? Vet du kanskje ikke at jeg ikke kan leve uten deg?""
",
